"","(Intercept)","LibraryLayoutSINGLE","conditionKD","deviance","converged","pval","padj"
"FBgn0032051",10.0561158868483,0.10002288096392,-0.162931075721232,1.96990628747666,TRUE,0.177690287221759,0.722510954538243
"FBgn0032052",9.74088348245174,0.258845016272417,0.018191193389413,1.26416324264806,TRUE,0.880530474535458,0.977393579861858
"FBgn0032053",7.79953499502524,0.169886640204413,0.169822231051475,4.06188988028596,TRUE,0.380384099813463,0.883495314882986
"FBgn0032054",9.26794043756779,-0.208915913536195,-0.092285390956106,3.95454308853726,TRUE,0.502751009521983,0.906776043586881
"FBgn0032055",-3.02068603260756,1.96941116190755,1.68308800797126,2.08545704626196,TRUE,0.577436147264021,0.925295100942935
"FBgn0032057",1.7040121575108,0.0473469431569713,0.759099156586617,1.65448465792331,TRUE,0.360727780455763,0.883495314882986
"FBgn0032058",0.63017063785514,0.468005026420328,0.348880912627844,3.364325032477,TRUE,0.805754155716013,0.961710899084992
"FBgn0032059",8.01548396855396,0.258890318486137,0.0958577736711115,1.62934260694389,TRUE,0.520620553304674,0.915140980864061
"FBgn0032061",2.70953178428357,-0.491268308172503,0.114109689902421,0.486458903183196,TRUE,0.874187228011766,0.975173464177027
"FBgn0032065",-31.6955087991777,-30.738479631227,30.8685805623395,0.425113782216519,TRUE,0.446645974897551,0.883495314882986
"FBgn0032066",-0.105344842262852,-1.89274467898602,-1.03105296618688,2.52828941577146,TRUE,0.714942190624477,0.950359071657254
"FBgn0032067",NA,NA,NA,NA,NA,NA,NA
"FBgn0032068",-2.23633959860503,0.333868185066591,0.968114914966683,1.45641317838973,FALSE,1,1
"FBgn0032069",-0.212137028653437,-1.80691411549106,-0.940482670435146,2.37500113809015,TRUE,0.744042440478773,0.958118072969585
"FBgn0032072",-32.509527027484,30.8601207832922,1.19299459719981,0.404811149587118,TRUE,0.8150143498951,0.961710899084992
"FBgn0032074",1.5324983296725,1.12680657082356,0.607858084454637,2.25978794460263,TRUE,0.440438147444526,0.883495314882986
"FBgn0032075",1.68029216531522,0.138997366411706,0.162832269244454,5.39711346417304,TRUE,0.870551590830439,0.975030872327257
"FBgn0032076",NA,NA,NA,NA,NA,NA,NA
"FBgn0032077",NA,NA,NA,NA,NA,NA,NA
"FBgn0032078",11.9404953133867,-0.103201310445433,0.377723145481173,1.8087635094987,TRUE,0.000624774812431617,0.013456809278253
"FBgn0032079",8.81282277665288,0.490594551050857,-0.260074874064979,2.17350213234329,TRUE,0.0515287193816888,0.378683546345601
"FBgn0032080",3.39827240363262,0.559055096598802,-0.142501839660413,2.68364605726071,TRUE,0.784321644926799,0.961710899084992
"FBgn0032082",8.13218123617736,0.0901677447351223,0.437370259154195,4.01748640898313,TRUE,0.044035520507224,0.343003617585592
"FBgn0032083",4.74551713937361,-0.369793420132943,0.574291577629476,3.43264159495308,TRUE,0.0838701392036656,0.499875340135705
"FBgn0032084",4.30652693028252,0.504985207949869,0.531277094104259,2.58935769858428,TRUE,0.12505238248086,0.61328574192825
"FBgn0032085",2.43791061275133,0.911023278858263,0.757382633669304,1.45554739118405,TRUE,0.191943028812904,0.736079867787472
"FBgn0032086",NA,NA,NA,NA,NA,NA,NA
"FBgn0032087",-2.96748052498746,0.632846614504357,1.4606420371843,1.7392967984694,TRUE,0.788268287698384,0.961710899084992
"FBgn0032088",1.58431060891259,0.699214905254123,1.05377319727448,2.63885601344604,TRUE,0.154392402918578,0.678819632626354
"FBgn0032089",NA,NA,NA,NA,NA,NA,NA
"FBgn0032090",NA,NA,NA,NA,NA,NA,NA
"FBgn0032094",NA,NA,NA,NA,NA,NA,NA
"FBgn0032095",1.44826857481581,-0.117296675402246,-0.26872410318427,1.36512790677053,TRUE,0.808080208958882,0.961710899084992
"FBgn0032096",-0.387877135812418,0.246672865254481,1.79995580728077,4.13735336033621,TRUE,0.417711470292497,0.883495314882986
"FBgn0032100",0.813983345839091,-0.278848714156147,-0.345269803804438,3.14580708576106,TRUE,0.808875186910141,0.961710899084992
"FBgn0032101",9.07824170418644,0.0604819104109848,0.0602749302358872,2.86733935948846,TRUE,0.642614236431606,0.929320775355606
"FBgn0032104",-0.667141964303365,-0.96585081749775,-29.7503051326649,1.00416502177081,TRUE,0.271433951272281,0.822557899340935
"FBgn0032105",8.86563569511707,-0.279153046822452,0.529915397255533,1.20359068725976,TRUE,4.95112572644896e-05,0.00161462414675066
"FBgn0032109",-34.5041445563173,34.0953552066031,-33.8058829219301,0.0104346995143104,TRUE,0.450534210442167,0.883495314882986
"FBgn0032110",NA,NA,NA,NA,NA,NA,NA
"FBgn0032111",NA,NA,NA,NA,NA,NA,NA
"FBgn0032115",2.14952119826349,-0.217614264674538,-0.533205124887454,1.0688791334788,TRUE,0.566891836044412,0.925295100942935
"FBgn0032116",1.47054793204257,-1.83952524044351,-0.659656451682034,1.55652435418344,TRUE,0.669981477620755,0.937165366221702
"FBgn0032117",6.63361831204338,0.248913485065431,0.0377798021517824,2.49630328227487,TRUE,0.848892846719994,0.969652664026394
"FBgn0032119",-1.2093739249858,1.20143363998269,-1.42263412336046,2.48851944027005,TRUE,0.595510499201776,0.925295100942935
"FBgn0032120",10.7946459672706,0.0737974907119032,0.113139842586943,3.98845920480636,TRUE,0.329784143695366,0.881705234204794
"FBgn0032122",-1.33283971551536,0.699085017086652,-0.985486961833362,2.2684457466123,TRUE,0.735364662011744,0.956748869047695
"FBgn0032123",8.46933793623312,-0.181940841984805,0.208444241831199,4.06889117085864,TRUE,0.450882179825441,0.883495314882986
"FBgn0032124",1.5971684932067,-0.157633967729932,-0.238417254163641,4.72026448587833,TRUE,0.869829487072881,0.975030872327257
"FBgn0032125",NA,NA,NA,NA,NA,NA,NA
"FBgn0032126",NA,NA,NA,NA,NA,NA,NA
"FBgn0032127",NA,NA,NA,NA,NA,NA,NA
"FBgn0032129",3.72946493360979,-0.865677163264122,-1.58026725176179,1.71510102194651,TRUE,0.0240500572267572,0.230054223329619
"FBgn0032130",8.63724790670207,0.0688056596100964,-0.273564946524971,1.21912626969063,TRUE,0.0526722488015626,0.383244948714097
"FBgn0032131",-32.2447178313892,31.0370527501549,0.751253434242381,0.642381281467057,TRUE,0.873788548198852,0.975030872327257
"FBgn0032132",NA,NA,NA,NA,NA,NA,NA
"FBgn0032135",7.16341574333349,-0.058528890847191,0.201793983972137,4.13298735223684,TRUE,0.262144539387495,0.822557899340935
"FBgn0032136",7.99784488028839,-0.0782631613680851,0.434329577068846,4.09839383813544,TRUE,0.193475678395567,0.737210522892524
"FBgn0032138",12.2289301199312,-0.427593679562811,-0.206474664128742,1.9581268602511,TRUE,0.063781668532346,0.426247408519887
"FBgn0032139",6.66504222296548,-0.0501697175567021,-0.404989084413351,3.02582321266922,TRUE,0.0607915154854208,0.416524779126599
"FBgn0032140",10.6894811072744,0.0976162704219012,0.39797382314745,3.97862357187468,TRUE,0.002573874983268,0.0429287632100731
"FBgn0032142",3.44345345054139,1.32906232059891,-0.0672172992444819,2.39879089300911,TRUE,0.878574198686171,0.976440303969962
"FBgn0032143",1.45858293785836,0.735949627378818,1.338783572319,2.22686671967508,TRUE,0.0822038819503107,0.494946661282264
"FBgn0032144",-2.82187919898896,1.97601224347533,1.51941146354453,1.43374993032129,TRUE,0.599560198075428,0.925295100942935
"FBgn0032145",-0.514053401181285,-1.11335578186035,-29.8577794422296,1.13732690794898,TRUE,0.252740271179238,0.811148048780889
"FBgn0032147",8.20685075067838,0.0219825220874774,-0.135750472104635,3.51240764801007,TRUE,0.359501109968472,0.883495314882986
"FBgn0032149",8.02826521120976,0.115462252267109,0.111811407657579,3.14035323973912,TRUE,0.452327787442794,0.883840715632706
"FBgn0032150",5.69147769727855,-0.160883618709969,-0.30733585909157,2.09344790503673,TRUE,0.27355489254278,0.823635994052655
"FBgn0032151",0.728379706845101,1.34802345235261,-0.940289232802245,4.27674042252717,TRUE,0.448695095067947,0.883495314882986
"FBgn0032153",4.12274275854492,0.615942527424953,0.247499912880493,1.49330719453335,TRUE,0.515813884292955,0.912950155807316
"FBgn0032154",7.63646304412845,-0.056290945245943,0.0602618971386023,1.8086539033884,TRUE,0.712434211245031,0.950334619477497
"FBgn0032156",10.5040215773107,0.152377209871259,-0.425810038726405,0.54486274111361,TRUE,0.000334992249594324,0.00819039796758528
"FBgn0032157",9.74950977047641,0.0426749111540277,0.115602056180045,1.58567896081174,TRUE,0.342568830825627,0.883495314882986
"FBgn0032160",9.10902739560068,-0.118334817059931,-0.0364286507533459,3.48087692619065,TRUE,0.782536882004519,0.961710899084992
"FBgn0032161",5.32166623251567,-0.131867555252529,0.262476519340561,0.881367866154874,TRUE,0.359275576681735,0.883495314882986
"FBgn0032162",6.22074868188615,-0.122840361887287,0.185858233921806,1.72936125336112,TRUE,0.410740573678302,0.883495314882986
"FBgn0032163",3.55272084345733,0.0675428903047655,-0.754911532558271,3.08931344597536,TRUE,0.192914890538472,0.736686568046287
"FBgn0032166",7.97189992994604,0.209508659321307,-0.0685720841176706,2.85586792646285,TRUE,0.654732102858464,0.932812529926936
"FBgn0032167",9.6233548637905,-0.253430780734093,-0.354641634751608,3.95028157196168,TRUE,0.0075370333689222,0.101698108451986
"FBgn0032168",7.5440459410171,0.0417159238761729,-0.00356266027169483,1.7656472442283,TRUE,0.982997514753078,1
"FBgn0032169",7.55729862886115,-0.0161379629585131,0.0588250905466606,1.7278552962387,TRUE,0.722589928139919,0.952538339397016
"FBgn0032170",9.81206668996184,-0.326806285455007,-0.34192493190095,3.09755725865458,TRUE,0.00677107776327124,0.0935406419929269
"FBgn0032171",7.04011791496858,-0.276343010299291,-0.0777037507780173,1.18418800675558,TRUE,0.689160534171195,0.943253676332426
"FBgn0032172",9.5744897871751,0.256379556660261,-0.0261384615519652,3.96903360480188,TRUE,0.887968141785135,0.978403737195575
"FBgn0032175",NA,NA,NA,NA,NA,NA,NA
"FBgn0032176",NA,NA,NA,NA,NA,NA,NA
"FBgn0032178",5.26768882442284,0.233909012018628,0.0788802763174565,3.83561177751719,TRUE,0.830906012961295,0.96483768065472
"FBgn0032180",0.310891271434707,-0.907974141737264,-0.0451244426771548,4.17302375617731,TRUE,0.982217306309133,1
"FBgn0032181",NA,NA,NA,NA,NA,NA,NA
"FBgn0032184",NA,NA,NA,NA,NA,NA,NA
"FBgn0032187",1.53217666830744,-0.916924355191582,-0.477696754830502,2.82842209719285,TRUE,0.699630863334524,0.946223285784739
"FBgn0032188",NA,NA,NA,NA,NA,NA,NA
"FBgn0032189",7.18857928202803,0.295575971063316,-0.133555962222495,3.38361599746678,TRUE,0.447434822021581,0.883495314882986
"FBgn0032191",10.270420480912,-0.290786962497836,-0.147630049150073,3.97960485625685,TRUE,0.263433222512388,0.822557899340935
"FBgn0032192",5.11269206010346,0.531015811185455,0.0225705899114531,2.20957670136603,TRUE,0.938426971739734,0.99129171706183
"FBgn0032193",6.10494191476734,0.660975277309863,0.142012515664868,3.91456762741522,TRUE,0.659375799345847,0.933761197154372
"FBgn0032194",8.91189391503094,0.055872553608216,0.0370376268401166,3.91662703261808,TRUE,0.781267561787665,0.961710899084992
"FBgn0032195",7.20794091530492,0.10790733167722,0.033128731744613,1.32240852497741,TRUE,0.850504052972769,0.970510479336944
"FBgn0032196",7.83884999029131,0.975629470565892,0.00146634547653372,3.7577247592777,TRUE,0.993162838107977,1
"FBgn0032197",8.0488040052604,1.06398452835473,0.143528796840872,0.675656009471696,TRUE,0.30348359123673,0.85626384399582
"FBgn0032198",10.6813481091563,0.38206114580516,0.150654125029051,3.47355857027554,TRUE,0.184666432442389,0.730061707630811
"FBgn0032200",8.24878222671785,0.636958413271806,0.247787173647315,1.62392629489044,TRUE,0.0720053612259084,0.452955284159624
"FBgn0032202",8.73625645992257,0.682516684573673,-0.42234895805619,3.92455312790799,TRUE,0.0356570888652472,0.300765065839762
"FBgn0032204",7.46890254476224,0.0341949568691494,0.105733694701193,3.85697157551496,TRUE,0.569190813084691,0.925295100942935
"FBgn0032205",6.32643109146189,0.649485184734833,-0.205874865811101,1.81182774910833,TRUE,0.331146890371648,0.883495314882986
"FBgn0032208",12.8056720822084,0.0713271436091359,-0.103980839495147,1.18984803454757,TRUE,0.341113363393926,0.883495314882986
"FBgn0032209",NA,NA,NA,NA,NA,NA,NA
"FBgn0032210",8.18213070418154,0.68251446642184,-0.215762885738523,2.72575831395954,TRUE,0.132112049001841,0.630218717407199
"FBgn0032211",1.54456007318892,-1.16829870428783,-1.2477519526376,2.23128268693246,TRUE,0.42440243783723,0.883495314882986
"FBgn0032213",12.0485607564278,0.0109023817313762,-0.11057903233326,0.730538435066876,TRUE,0.317823427579865,0.868717368718297
"FBgn0032214",8.3352641515317,0.369633810554952,0.133168691263975,3.90680857552735,TRUE,0.471200827890971,0.894355724387879
"FBgn0032215",7.45086146371595,0.71537452454464,0.25541982339109,1.4919293794056,TRUE,0.101146534011971,0.559774069091422
"FBgn0032216",10.5728674471875,0.043181109980767,0.0609695478391168,2.16115850451459,TRUE,0.598256625527132,0.925295100942935
"FBgn0032217",9.91893370217931,0.607724560241353,0.0548603215649213,1.46658738622781,TRUE,0.642921076183136,0.929465605715552
"FBgn0032218",8.34994590872923,0.603773366786242,-0.28502780758216,2.42467933454943,TRUE,0.0445239596372429,0.345121586221571
"FBgn0032219",3.21999050683301,-0.50526775839524,0.393422021158758,0.412906331409212,TRUE,0.494538499272797,0.904581192648993
"FBgn0032221",5.12202602901176,0.4418409391477,0.130968496384681,2.05468086538598,TRUE,0.649142737484974,0.930169490963918
"FBgn0032222",9.11791596570279,-0.166858697374084,-0.236718579419943,0.992514120089424,TRUE,0.0773221417763738,0.475378317160338
"FBgn0032223",8.73135127046774,0.632184407616829,-0.0249798630262811,2.58644586695257,TRUE,0.849856987855824,0.970406237319747
"FBgn0032224",7.78809125419838,0.447187330464762,0.197147575812093,3.45206436856552,TRUE,0.187281610976259,0.734557573076188
"FBgn0032225",0.0885266285484898,1.35719867366289,1.18237082842493,2.58740892984452,TRUE,0.308022535299743,0.861125925807285
"FBgn0032228",8.43861090007901,0.30998493989446,0.118792509397962,3.95322116807517,TRUE,0.44881218918969,0.883495314882986
"FBgn0032229",9.50425418676053,-0.150564018904594,-0.0464159388853233,2.18771407203443,TRUE,0.715755485312492,0.950382543865592
"FBgn0032230",3.5116486960323,-0.0728392197312775,-0.0344200128881189,1.91013264836858,TRUE,0.948351380176714,0.993787782746528
"FBgn0032231",7.98973502075864,0.0603655133373144,-0.0554429652216679,3.96196260871166,TRUE,0.782034029967999,0.961710899084992
"FBgn0032233",4.36857367323346,-0.456233713503461,-0.0171889929164953,1.2036061337632,TRUE,0.967860268330482,0.997314100971422
"FBgn0032234",8.44825907610933,0.28739132593555,0.0375990295637965,3.8676720734557,TRUE,0.833051158686545,0.965994826659751
"FBgn0032235",4.28424732383621,0.530507124028878,0.10729104762925,0.897894245228134,TRUE,0.772708054237372,0.961710899084992
"FBgn0032236",8.84502373776824,0.303541284015766,0.0631984635416743,2.04256388887978,TRUE,0.63140557985806,0.926011656654316
"FBgn0032240",NA,NA,NA,NA,NA,NA,NA
"FBgn0032242",10.5549457212108,0.160774661602742,0.0359122121974026,1.84617892077933,TRUE,0.755477909500953,0.96042859661482
"FBgn0032243",8.29377844376921,0.263714621950926,0.0115436081145629,3.67294815940841,TRUE,0.935345088020743,0.990853422653657
"FBgn0032244",7.84887239307445,0.263944017257936,-0.0260943349033614,3.76337186692129,TRUE,0.880160525072931,0.97734062470779
"FBgn0032246",11.2337843224623,0.0179446375576077,0.0510129237185467,3.99479463050138,TRUE,0.702548828933219,0.946755455266062
"FBgn0032247",5.92457965926594,0.746753715064118,0.151521541720405,1.77404092993462,TRUE,0.503007326091642,0.906776043586881
"FBgn0032248",7.78711815330114,0.225632811154788,0.39114420570815,1.46859298378124,TRUE,0.00957891623245022,0.122263023903877
"FBgn0032249",6.43826644535052,-0.121235507726404,0.0501587016459355,1.11934308310384,TRUE,0.818157148548833,0.9623427463784
"FBgn0032250",7.39730979307017,0.232938557598435,0.171031657441301,2.49422145094546,TRUE,0.29901965167183,0.851261348173141
"FBgn0032251",6.65008141506694,0.175645479197381,-0.330000283957546,0.644784814692615,TRUE,0.116065372639903,0.59340399620345
"FBgn0032252",6.43645470331528,0.0289238655726312,0.457548010425455,1.6032977536255,TRUE,0.0230082754582381,0.224604640556646
"FBgn0032253",8.11204248724765,0.180815708388374,0.336299242954764,3.88895523903361,TRUE,0.0466229602277594,0.355183494788565
"FBgn0032256",7.4255311960975,0.582229569333592,-0.17999935346031,3.97983140997,TRUE,0.369359067699891,0.883495314882986
"FBgn0032258",9.92636427575907,-0.0502843254527251,0.117880686971678,1.81451916022701,TRUE,0.324893586779272,0.877077440324794
"FBgn0032259",6.79570553422163,-0.0704375355927767,0.112543818356688,1.60526433642121,TRUE,0.569294431279188,0.925295100942935
"FBgn0032260",2.78091941549913,-0.675214300301974,-1.56424005971586,0.789863317120685,TRUE,0.0901183582849345,0.522555337194725
"FBgn0032261",7.05642326113724,-0.333516044251658,-0.00516452485465439,0.791391940136147,TRUE,0.978612119533872,1
"FBgn0032262",3.89186180326087,-0.233899906867185,0.287635200536733,1.16436215417236,TRUE,0.524237375168081,0.916696485294596
"FBgn0032264",10.1024792003288,0.0776607159939087,0.195696022234547,2.68078133535638,TRUE,0.0988015648675781,0.551584393006343
"FBgn0032265",-3.54876274493465,2.23384753980238,2.04792371675764,1.39991892922662,FALSE,0.804440534797418,0.961710899084992
"FBgn0032266",NA,NA,NA,NA,NA,NA,NA
"FBgn0032268",NA,NA,NA,NA,NA,NA,NA
"FBgn0032269",-31.6955087991777,-30.738479631227,30.8685805623395,0.425113782216519,TRUE,0.446645974897551,0.883495314882986
"FBgn0032271",NA,NA,NA,NA,NA,NA,NA
"FBgn0032275",-31.6639823475868,29.9837161907596,-29.7881510347303,0.2636572803681,TRUE,0.629542260261344,0.925295100942935
"FBgn0032276",NA,NA,NA,NA,NA,NA,NA
"FBgn0032280",NA,NA,NA,NA,NA,NA,NA
"FBgn0032281",NA,NA,NA,NA,NA,NA,NA
"FBgn0032282",NA,NA,NA,NA,NA,NA,NA
"FBgn0032283",NA,NA,NA,NA,NA,NA,NA
"FBgn0032284",-0.674744225884434,-32.2922821290316,-31.6381070526348,0.436147723904543,TRUE,0.409100423465231,0.883495314882986
"FBgn0032285",NA,NA,NA,NA,NA,NA,NA
"FBgn0032286",-68.9561979665093,33.9236337684043,34.576152551113,3.09826870831774e-10,TRUE,0.433291482215603,0.883495314882986
"FBgn0032287",-0.506842117143208,-31.0086404087619,-30.3543422115379,0.53716140844503,TRUE,0.379711602117648,0.883495314882986
"FBgn0032289",-68.9561979665093,33.9236337684043,34.576152551113,3.09826870831774e-10,TRUE,0.433291482215603,0.883495314882986
"FBgn0032290",7.88370371078454,0.0591288326722262,0.052038287700707,2.59662405047411,TRUE,0.739577296705496,0.95720351979819
"FBgn0032291",2.37627690147271,-0.526394886362213,0.012111129342972,0.766012692120869,TRUE,0.988486862770359,1
"FBgn0032292",9.61039881955927,-0.177427897540637,-0.146724393248665,1.09277773272987,TRUE,0.24533967414093,0.806269635301802
"FBgn0032293",7.7268068560156,-0.176773768334468,-0.0182675525205251,3.88833788747177,TRUE,0.914715338801498,0.985037131618526
"FBgn0032294",-31.5933387857325,30.9130553852412,-30.6826987013128,0.527137672192436,TRUE,0.495196245102056,0.904581192648993
"FBgn0032295",10.0249761135636,-0.383522684792565,0.0166556302574126,0.654673833179251,TRUE,0.891215310053373,0.97864102538513
"FBgn0032296",8.92746125107004,-0.244699299525282,0.15588988717791,3.71370707108554,TRUE,0.244761311301133,0.805576655548124
"FBgn0032297",7.23578921645964,0.337156002203616,0.0604357280765806,3.77623633655124,TRUE,0.722401516864742,0.952538339397016
"FBgn0032298",9.69164784698961,-0.207030144877938,-0.185503216974332,4.00990204701332,TRUE,0.17924337971841,0.725929711514913
"FBgn0032299",NA,NA,NA,NA,NA,NA,NA
"FBgn0032303",-0.521788697255315,-1.16667473332447,-0.517204246292252,2.86122200947099,TRUE,0.859202442546478,0.9716567659441
"FBgn0032304",NA,NA,NA,NA,NA,NA,NA
"FBgn0032305",10.4876132719744,0.274762350078442,-0.119225281062233,4.01800142388396,TRUE,0.412859519008202,0.883495314882986
"FBgn0032311",-0.514053401181285,-1.11335578186035,-29.8577794422296,1.13732690794898,TRUE,0.252740271179238,0.811148048780889
"FBgn0032312",NA,NA,NA,NA,NA,NA,NA
"FBgn0032313",-30.1921025808311,-30.1690245396228,30.3651647814295,0.849740293470353,TRUE,0.2819304281126,0.832344266928402
"FBgn0032314",NA,NA,NA,NA,NA,NA,NA
"FBgn0032315",NA,NA,NA,NA,NA,NA,NA
"FBgn0032318",-31.6639823475868,29.9837161907596,-29.7881510347303,0.2636572803681,TRUE,0.629542260261344,0.925295100942935
"FBgn0032321",9.01212462720492,0.0601528862049366,-0.130176530553456,2.94320102480226,TRUE,0.328102105758256,0.880344823476503
"FBgn0032322",7.7151630376176,-0.322694597942211,0.305064780063872,1.47994329187615,TRUE,0.0568111599482579,0.398301603406105
"FBgn0032329",7.7772113325746,0.155063883355919,-0.13367012954466,3.11797187783716,TRUE,0.403515450757987,0.883495314882986
"FBgn0032330",8.7493091210136,-0.668690279015103,-0.729947284778917,3.90900518415718,TRUE,3.18939849985878e-06,0.000141208403721178
"FBgn0032331",2.83123121544517,-0.693668543648974,-1.19209965830743,1.74412282522164,TRUE,0.170225116389606,0.709326947413029
"FBgn0032335",-69.726204754275,34.8082071414967,35.4615859657863,3.35532446500248e-10,TRUE,0.26789685787357,0.822557899340935
"FBgn0032336",NA,NA,NA,NA,NA,NA,NA
"FBgn0032337",0.0364155862520753,-0.861239154998615,-1.39312192594514,2.28737473475054,TRUE,0.59161910655391,0.925295100942935
"FBgn0032338",-30.9167043864991,0.277081303258857,31.1832114362482,1.22386796850535,TRUE,0.0598959457005712,0.412828758717829
"FBgn0032339",8.70209797475982,0.0849925041717774,-0.077718008358258,0.921238281909176,TRUE,0.572018826967095,0.925295100942935
"FBgn0032340",11.306376671155,0.0842684329444465,0.129593594003911,0.482086043461116,TRUE,0.248312527730353,0.810636408319966
"FBgn0032341",10.2427287705171,-0.209579990494238,0.0335560839479718,1.9760263871091,TRUE,0.778006198100803,0.961710899084992
"FBgn0032343",5.85398201167555,-0.100350308333743,-0.139533834161371,0.654223589244099,TRUE,0.591926991962779,0.925295100942935
"FBgn0032345",3.42792500792268,-0.97054793758072,-0.448818726000766,3.91911169803169,TRUE,0.496773372232473,0.905102560951816
"FBgn0032346",7.24480919274219,0.42035085686672,-0.0513617199047196,2.55143400889511,TRUE,0.766450508854447,0.961710899084992
"FBgn0032348",10.0191055537263,-0.199675541610557,0.0666845537811937,2.3828255883337,TRUE,0.582027595387053,0.925295100942935
"FBgn0032350",3.28871812512818,0.0461205545059541,0.777853288612638,1.233093304216,TRUE,0.117420229093279,0.594830113277468
"FBgn0032354",7.2284247958933,-0.0546659479901441,0.0617440996801479,0.447749482366465,TRUE,0.727999311670161,0.954023057941738
"FBgn0032358",6.47659653847093,0.122185752250366,-0.142526140306069,3.00455094415563,TRUE,0.508067846883061,0.909060479834306
"FBgn0032359",1.21549730831209,-0.387140767643831,-1.78434391978796,4.07006249960793,TRUE,0.401092915619772,0.883495314882986
"FBgn0032360",NA,NA,NA,NA,NA,NA,NA
"FBgn0032361",8.11414056671052,-0.337641114275959,-0.184814070070642,1.17171628738099,TRUE,0.23986676157292,0.800665203355053
"FBgn0032362",1.19771389555336,-0.170546037377924,-0.153125386591695,0.827422775746193,TRUE,0.901367711736221,0.980601920056753
"FBgn0032363",11.4994021595912,-0.0882004742532867,-0.111037146020386,2.80887679814605,TRUE,0.322675041597621,0.873922993927625
"FBgn0032364",5.56580443307774,0.271225085933228,0.572845689666306,4.18107791382343,TRUE,0.242217177719623,0.804928650795651
"FBgn0032365",-1.55285443231133,1.14100062577175,-0.166011936975719,2.89484865621415,TRUE,0.948994567952443,0.993787782746528
"FBgn0032366",NA,NA,NA,NA,NA,NA,NA
"FBgn0032367",NA,NA,NA,NA,NA,NA,NA
"FBgn0032368",NA,NA,NA,NA,NA,NA,NA
"FBgn0032369",NA,NA,NA,NA,NA,NA,NA
"FBgn0032370",NA,NA,NA,NA,NA,NA,NA
"FBgn0032371",NA,NA,NA,NA,NA,NA,NA
"FBgn0032372",NA,NA,NA,NA,NA,NA,NA
"FBgn0032373",6.15030825149577,-0.310112041554186,-0.172259395383577,1.46179386682049,TRUE,0.482455713076255,0.899647966866822
"FBgn0032374",1.30207156055171,0.307661218082327,0.987962821098854,0.207925800552575,TRUE,0.265977510984057,0.822557899340935
"FBgn0032375",0.317649308031897,1.46144035457455,-0.00550651056771024,0.0428800757965669,TRUE,0.996415076601084,1
"FBgn0032376",0.296992368365419,-1.48242902090609,1.5684605010812,1.58115570844299,TRUE,0.262469415318462,0.822557899340935
"FBgn0032377",4.86029145690547,-0.0226992215907973,0.449453684342695,3.83859727626396,TRUE,0.153810521324436,0.678819632626354
"FBgn0032378",10.9300275115119,-0.115830899819629,-0.110930900610189,1.65379932056884,TRUE,0.336522416130719,0.883495314882986
"FBgn0032381",0.334453039386791,-0.751942812828992,-30.8206206406886,1.12851538466415,TRUE,0.109293085678364,0.581877300828735
"FBgn0032382",7.75697963710811,-0.135275688510827,-0.298316611805586,0.890955986037324,TRUE,0.0749610231934299,0.465123117634757
"FBgn0032385",NA,NA,NA,NA,NA,NA,NA
"FBgn0032387",8.6080282546092,0.172977287510205,0.0192468693760018,0.625896200741765,TRUE,0.888572111562248,0.978511356294173
"FBgn0032388",11.036175121984,-0.0915095605863205,-0.0578699996816007,4.00889444314092,TRUE,0.696627123772742,0.945221377620955
"FBgn0032390",8.46145130463072,-0.0589218962254929,0.234114097686872,2.96111485543024,TRUE,0.0944467566729507,0.537832812758353
"FBgn0032391",6.88469870624081,0.0247134010296011,0.170560529438496,0.425837115066865,TRUE,0.364221302497377,0.883495314882986
"FBgn0032393",9.68347036120779,-0.236422274499383,0.0339213770713339,0.703790941184426,TRUE,0.784686726968362,0.961710899084992
"FBgn0032394",9.31188190887903,-0.1490955958258,0.0789094378739392,4.0638085839715,TRUE,0.730258569857922,0.955518422191725
"FBgn0032395",9.05994780583445,-0.0378243956358141,-0.261823951712244,1.42940444515224,TRUE,0.0503626910230101,0.373140426051366
"FBgn0032397",9.46595248145807,0.0215985189846648,0.0260259839248946,2.22174630758019,TRUE,0.837424206165487,0.96703316414019
"FBgn0032398",10.1994179102484,-0.0157215683381834,-0.106573592594031,2.89905188246657,TRUE,0.37101706052674,0.883495314882986
"FBgn0032399",6.30986626188359,-0.134596497824924,-0.0379348808745847,1.57877516400479,TRUE,0.867568043956897,0.974950992485757
"FBgn0032400",8.74140417369553,0.389426982292239,-0.76050615205406,4.02558783680694,TRUE,0.0147065388375687,0.166289893466276
"FBgn0032401",5.60381308128774,0.155497112407109,0.122218338170565,2.65436968041401,TRUE,0.639944416918329,0.92860452408204
"FBgn0032402",5.19852601166036,-0.16695358250147,0.306519404211774,1.12424236022913,TRUE,0.302561447649212,0.855044552077816
"FBgn0032404",10.9512989948614,-0.0204459211740394,-0.231559589917725,2.35096039542911,TRUE,0.0440336442552777,0.343003617585592
"FBgn0032405",4.58809079302086,0.0170753696803729,2.56336168521024,0.501403022809,TRUE,0,0
"FBgn0032406",NA,NA,NA,NA,NA,NA,NA
"FBgn0032407",9.76261302026137,-0.203434562639768,0.136521431564246,0.699921820893135,TRUE,0.263304004167654,0.822557899340935
"FBgn0032408",8.87423503941138,0.100523210127084,-0.263219925886027,2.66042609999973,TRUE,0.0543885335069645,0.390301679779695
